doc_id,title,content,0 - relevant - maowenxin2014@163.com,0 - relevant - minj,1 - Biblio-/Scientometrics - maowenxin2014@163.com,1 - Biblio-/Scientometrics - minj,1 - Core - maowenxin2014@163.com,1 - Core - minj,2 - Crit Appraisal - maowenxin2014@163.com,2 - Extract - maowenxin2014@163.com,2 - Extract - minj,2 - Screening - maowenxin2014@163.com,2 - Screening - minj,2 - Synthesis - minj
3606454,Presentations at 29 conferences of the spanish society of emergency medicine (Semes) from 1988 to 2017: A descriptive analysis,"Objective. To gain greater understanding of the development of emergency medicine in Spain by analyzing the presentations at conferences of the Spanish Society of Emergency Medicine (SEMES) over the past 30 years (1988–2017). Methods. We examined the programs of all SEMES conferences and described the characteristics of both presentations and presenters. We also analyzed changes occurring between 1988 and 2017 of some of the characteristics observed. The Web of Science was searched to evaluate the scientific productivity of the most frequent presenters and to calculate h-indexes for those presenters to assesstheir scientific relevance. Results. SEMES did not hold a conference in 1992. The total of 29 conferences included 2182 presentations (112 listing presenters from abroad) given by 1410 presenters (89 from abroad). The presenters’ affiliations named 616 centers. The number of presentations and presenters increased linearly during the first period and then leveled off. The number increased exponentially in the final phase. Men gave 79.6% of the presentations; 70.6% of the presenters were physicians, 11.9% were nurses and 4.0% were ambulance staff. Specialists in emergency medicine accounted for 60.8% of the presenters who were physicians. Presenters from the Spanish autonomous community organizing the conference gave 29.8% of the presentations. The contributions of presenters from the local organizing community were nearly always more numerous than the average number of contributions from that community in all 29 conferences overall. Conference contributions from some autonomous communities (Extremadura, Andalusia, and Catalonia) were considerably fewer than would be expected given the scientific productivity of those communities. However, communities (Murcia, Balearic Islands, Asturias, Castile-Leon, Madrid), gave many more presentations than their productivity metrics would predict. Analysis of the 59 most frequent presenters (at 5 conferences or more) showed that 64.4% of them had published at least 20 articles and that 71.2% had an h-index of 5 or higher. The number of women on the program increased significantly between 1988 and 2017. Likewise, geographic diversity increased significantly (presentations from centers outside the local organizing area) as did the participation of hospital-based emergency medicine specialists. Conclusions. SEMES conference programs have attracted significantly more presentations and presenters over the years. We also detected changes in descriptive characteristics. The analysis of those characteristics can help future SEMES conference planners to plan ways to correct aspects such as scarce geographic diversity, low international participation, and few women among presenters. © 2018, Saned. All rights reserved.",2,2,,,,,,,,,,
3605832,QoS-Aware Autonomic Resource Management in Cloud Computing: A Systematic Review,"As computing infrastructure expands, resource management in a large, heterogeneous, and distributed environment becomes a challenging task. In a cloud environment, with uncertainty and dispersion of resources, one encounters problems of allocation of resources, which is caused by things such as heterogeneity, dynamism, and failures. Unfortunately, existing resource management techniques, frameworks, and mechanisms are insufficient to handle these environments, applications, and resource behaviors. To provide efficient performance of workloads and applications, the aforementioned characteristics should be addressed effectively. This research depicts a broad methodical literature analysis of autonomic resource management in the area of the cloud in general and QoS (Quality of Service)-aware autonomic resource management specifically. The current status of autonomic resource management in cloud computing is distributed into various categories. Methodical analysis of autonomic resource management in cloud computing and its techniques are described as developed by various industry and academic groups. Further, taxonomy of autonomic resource management in the cloud has been presented. This research work will help researchers find the important characteristics of autonomic resource management and will also help to select the most suitable technique for autonomic resource management in a specific application along with significant future research directions.",2,2,,,,,,,,,,
3605497,Twenty years of research on political discourse: A systematic review and directions for future research,"There is a long tradition of linguistic research on political discourse, but little attention has been paid to what the concept of political discourse itself encompasses. With this in mind, this article aims to understand what types of discourse are categorized as 'political' in linguistic research and what their characteristics are (form, type of actors, policy domains, geographical coverage). To this end, we conducted a systematic literature review of 164 scientific articles from the Scopus database. Overall, the findings show that political discourse is generally limited to the discourses of (institutionalized) political elites and most specifically to oral monological speeches. The review also highlights discrepancies regarding the geographical scope and the policy domains covered by the empirical analyses, more specifically a bias toward the Western world and issues related to external defense policies, justice and home affairs.",2,2,,,,,,,,,,
3606675,Citations for randomized controlled trials in sepsis literature: The halo effect caused by journal impact factor,"Citations for randomized controlled trials (RCT) are important for the dissemination of study results. However, predictors of citations for RCTs have not been investigated. The study aimed to investigate the predictors of citations for RCTs in sepsis literature. RCTs that investigated the efficacy of treatment strategies on clinical outcomes in sepsis patients were included, and publication dates were restricted to the period from 2000 to 2016. Risk of bias was assessed using the Cochrane handbook for systematic reviews and interventions. A multivariable linear regression model was built to investigate the independent variables associated with total citations. In total, 160 RCTs met our inclusion criteria and were included for analysis. The median of total citations was 28.5 (IQR: 6-76). The journal impact factor (IF) for articles was 6.312 (IQR: 3.143-7.214). The dependent variable was transformed by the square root to improve normality and meet the assumption of homoscedasticity. The journal IF (coefficient: 0.2; 95% CI: 0.16, 0.25) was independently associated with total citations. Large samples were associated with more total citations (coefficient: 0.0026; 95% CI: 0.0013, 0.0039). The study demonstrated that the journal IF was a major determinant of the RCT's total citation number. © 2017 Zhang, Poucke. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2,2,,,,,,,,,,
3594673,"Immunotoxicology: A brief history, current status and strategies for future immunotoxicity assessment","The discipline of immunotoxicology had its origins in the early 1970s, following the recognition of altered immune function and increased sensitivity to infections and cancers after exposure to environmental chemicals and therapeutic drugs. Reduced resistance to infectious disease was a well-documented consequence of primary and acquired immunodeficiencies, but a novel finding following xenobiotic exposure. The awareness of the consequences of altered immune function was likely heightened by the HIV epidemic, leading some to inappropriately characterize xenobiotic-induced immunosuppression as “chemical AIDS”, although it is now clear that mild to moderate suppression is the most likely outcome of inadvertent exposure. The human health implications of studies in which chemical exposure reduced resistance to infection, drove an early focus on immunosuppression within the toxicology community. Allergic hypersensitivity was well known to clinicians and symptoms were readily apparent, and therefore was not the initial focus of the developing toxicology subspecialty of immunotoxicology. The first review in the field of immunotoxicology was published by Vos in 1977, and, as research expanded during the years that followed, many of the assays, methodologies and approaches that are currently used to identify potential immunotoxicants were developed. Over the years, advances in our understanding of basic immunology have made it clear that allergy, immunosuppression and, in some cases, autoimmunity, are a matter of polarization of the immune response by immunotoxicants, rather than independent outcomes of chemical exposure. © 2017",2,2,,,,,,,,,,
3606912,Magnitude of effects in clinical trials published in high-impact general medical journals,"Background: Prestigious journals select for publication studies that are considered most important and informative. We aimed to examine whether high-impact general (HIG) medical journals systematically demonstrate more favourable results for experimental interventions compared with the rest of the literature. Methods: We scrutinized systematic reviews of the Cochrane Database (Issue 4, 2009) and meta-analyses published in four general journals (2008-09). Eligible articles included ≥1 binary outcome meta-analysis(es) pertaining to effectiveness with ≥1 clinical trial(s) published in NEJM, JAMA or Lancet. Effect sizes in trials from NEJM, JAMA or Lancet were compared with those from other trials in the same meta-analyses by deriving summary relative odds ratios (sRORs). Additional analyses examined separately early- and late-published trials in HIG journals and journal-specific effects. Results: A total of 79 meta-analyses including 1043 clinical trials were analysed. Trials in HIG journals had similar effects to trials in other journals, when there was large-scale evidence, but showed more favourable results for experimental interventions when they were small. When HIG trials had less than 40 events, the sROR was 1.64 [95% confidence interval (95% CI): 1.23-2.18). The difference was most prominent when small early trials published in HIG journals were compared with subsequent trials [sROR 2.68 (95% CI: 1.33-5.38)]. Late-published HIG trials showed no consistent inflation of effects. The patterns did not differ beyond chance between NEJM, JAMA or Lancet. Conclusions: Small trials published in the most prestigious journals show more favourable effects for experimental interventions, and this is most prominent for early-published trials in such journals. No effect inflation is seen for large trials. Published by Oxford University Press on behalf of the International Epidemiological Association © The Author 2011; all rights reserved.",2,2,,,,,,,,,,
3605877,Families and Alcohol Consumption in Female Adolescents: A Systematic Review,"Alcohol consumption by teenagers is a multi-determined phenomenon. Family relations play a prominent role in it and can be both a protection and a risk factor. Teenager girls have been changing their consumption pattern, becoming more and more similar to boys'. A bibliographic survey was carried out at Web of Science database, from 2006 to 2011, with the descriptors girls, alcohol and family, aiming to present a systematic review of the topic. Bibliometric data are shown, indicating a trend of growth in scientific production in the last years. The results are deepened through qualitative analyses of some articles. The role of emotional proximity with parents and parental monitoring is highlighted as protection factors for girls.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606783,HIV research productivity and structural factors associated with HIV research output in European Union countries: A bibliometric analysis,"Objectives: To assess HIV/AIDS research productivity in the 27 countries of the European Union (EU), and the structural level factors associated with levels of HIV/AIDS research productivity. Methods: A bibliometric analysis was conducted with systematic search methods used to locate HIV/AIDS research publications (period of 1 January 2002 to 31 December 2011; search databases: MEDLINE (Ovid, PubMed), EMBASE, ISI-Thomson Web of Science; no language restrictions). The publication rate (number of HIV/AIDS research publications per million population in 10 years) and the rate of articles published in HIV/AIDS journals and selected journals with moderate to very high (IF ≥3) 5-year impact factors were used as markers for HIV research productivity. A negative binomial regression model was fitted to assess the impact of structural level factors (sociodemographic, health, HIV prevalence and research/development indicators) associated with the variation in HIV research productivity. Results: The total numbers of HIV/AIDS research publications in 2002.2011 by country ranged from 7 to 9128 (median 319). The median publication rate (per million population in 10 years) was 45 (range 5.150) for all publications. Across all countries, 16% of the HIV/AIDS research was published in HIV/AIDS journals and 7% in selected journals with IF ≥3. Indicators describing economic (gross domestic product), demographic (size of the population) and epidemiological (HIV prevalence) conditions as well as overall scientific activity (total research output) in a country were positively associated with HIV research productivity. Conclusions: HIV research productivity varies noticeably across EU countries, and this variation is associated with recognisable structural factors. © 2015 BMJ Open.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605788,The h-Index of Editorial Board Members Correlates Positively With the Impact Factor of Sports Medicine Journals,"Background: The h-index is a metric widely used to present both the productivity and impact of an author's previous publications. Purpose: To evaluate and observe any correlations among the h-indices of 2015 editorial board members from 8 top sports medicine journals. Study Design: Systematic review. Methods: The sex, country of residence, degree, and faculty position of the editorial board members were identified using their respective scientific publication profiles. The h-index and other bibliometric indicators of these editorial board members were obtained using both the Web of Science (WoS) and Google Scholar (GS) databases. Nonparametric statistics were used to analyze differences in h-index values, and regression models were used to assess the ability of the editorial board member's h-index to predict their journal's impact factor (IF). Results: A total of 422 editorial board members were evaluated. The median h-index of all editors was 20 (interquartile range [IQR], 19) using GS and 15 (IQR, 15) using WoS. GS h-index values were 1.19 times higher than WoS, with significant correlation between these values (r(2) = 0.88, P = .0001). Editorial board members with a PhD had significantly higher h-indices than those without (GS, P = .0007; WoS, P = .0002), and full professors had higher h-indices than associate and assistant professors (GS, P = .0001; WoS, P = .0001). Overall, there were significant differences in the distribution of the GS (P < .0001) and WoS (P < .0001) h-indices of the editorial board members by 2014 IF of the journals. Both the GS h-index ( coefficient, 0.01228; 95% CI, 0.01035-0.01423; P < .0001) as well as the WoS h-index ( coefficient, 0.01507; 95% CI, 0.01265-0.01749; P < .0001) of editorial board members were significant predictors of the 2014 IF of their journal. Conclusion: The h-indices of editorial board members of top sports medicine journals are significant predictors of the IF of their respective journals.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594676,Protein kinase CK2: Intricate relationships within regulatory cellular networks,"Protein kinase CK2 is a small family of protein kinases that has been implicated in an expanding array of biological processes. While it is widely accepted that CK2 is a regulatory participant in a multitude of fundamental cellular processes, CK2 is often considered to be a constitutively active enzyme which raises questions about how it can be a regulatory participant in intricately controlled cellular processes. To resolve this apparent paradox, we have performed a systematic analysis of the published literature using text mining as well as mining of proteomic databases together with computational assembly of networks that involve CK2. These analyses reinforce the notion that CK2 is involved in a broad variety of biological processes and also reveal an extensive interplay between CK2 phosphorylation and other post-translational modifications. The interplay between CK2 and other post-translational modifications suggests that CK2 does have intricate roles in orchestrating cellular events. In this respect, phosphorylation of specific substrates by CK2 could be regulated by other post-translational modifications and CK2 could also have roles in modulating other post-translational modifications. Collectively, these observations suggest that the actions of CK2 are precisely coordinated with other constituents of regulatory cellular networks. © 2017 by the authors. Licensee MDPI, Basel, Switzerland.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593119,Twister: A Tool for Reducing Screening Time in Systematic Literature Reviews,"Systematic reviews are widely used as a tool for decision making to establish new clinical guidelines. Reviews can be time-consuming, potentially leaving authors with thousands of citations to screen. Software tools for assisting reviewers in this process are available, however, only few use text mining techniques to reduce screening time. In this work, we introduce Twister, a web-based tool for semi-automated literature reviews with broad research questions. We discuss how two text mining techniques can be used to (a) extract data elements from clinical abstracts and (b) how citations can be clustered based on a key phrase-extraction to help reviewers reduce screening time. We present the overall system architecture, design consideration and system implementation.",1,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3606930,The evolution of smoke-free spaces policy literature: A bibliometric analysis,"Objectives: This paper describes patterns in the international published literature regarding smoke-free spaces policy through a bibliometric analysis of journals, articles and authors from 1990 to 2009. Methods: Secondary data from a recent systematic literature review were analyzed. Bibliometric techniques included statistical analysis of publication counts and co-citation analysis. Findings were generated through calculations of frequencies of journals, authors, and articles published per year. Analysis was conducted for five policy-relevant domains: public place, schools, private space, workplace, and tobacco industry tactics. Results: Of the 5656 total articles examined, scientific articles written for the public place and workplace domains far outweighed those for schools, private spaces, and tobacco industry. This bibliometric analysis indicated that publication patterns aligned with patterns of policy activity and increasing sophistication in the evolution of smoke-free spaces policy development. This finding held for analyses by article, journal, and author over all years. The analysis also revealed relatively high numbers of unique authors publishing on smoke-free spaces policy each year. Conclusions: This study identified patterns regarding the publication of scientific articles, by varying journals and authors, and illustrated sub-field priorities both recently and for the entire 20-year period examined. © 2010 Elsevier Ireland Ltd.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606540,"What is ""Big Data"": Finding from a systematic review, Hace theorem and a case study","Big data"" has recently become the focus of academic and corporate investigation. The extant literature identifies 'big data' as the 'next big thing in innovation' Drawing on a systematic review and case study findings, this paper presents an interpretive framework that analyses the definitional perspectives and the applications of big data. we used the Hace theorem to understand the concept and a specific classification formwork to have a better understanding of it's role in capturing business value as we concluded with a case study in the debt collection field where big data was used to find insolvent debtor. © IEOM Society International.",2,2,,,,,,,,,,
3595188,Life Cycle Cost Assessment of Electric Vehicles: A Review and Bibliometric Analysis,"The transportation sector has been reported as a key contributor to the emissions of greenhouse gases responsible for global warming. Hence, the need for the introduction of electric vehicles (EVs) into the transportation sector. However, the competitiveness of the EVs with the conventional internal combustion engine vehicles has been a bone of contention. Life cycle cost analysis (LCCA) is an important tool that can be employed to determine the competitiveness of a product in its early stage of production. This review examines different published articles on LCCA of EVs using Scopus and Web of Science databases. The time trend of the published articles from 2001 to 2019 was examined. Moreover, the LCC obtained from the different models of EVs were compared. There was a growing interest in research on the LCC of EVs as indicated by the upward increase in the number of published articles. A variation in the LCC of the different EVs studied was observed to depend on several factors. Based on the LCC, EVs were found not yet competitive with conventional internal combustion engine cars due to the high cost of batteries. However, advancement in technologies with incentives could bring down the cost of EV batteries to make it competitive in the future.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606264,"MOOCs, what do we talk about? Brazilian scientific production on the massive open on-line courses in the last 10 years","The improvement in Internet access and wider access to information and communication technology (ICTs) created favorable context for Massive Open Online Courses (MOOCs). MOOCs are considered an accessible and inexpensive education tool able which contributes to democratization of educational processes through computer-mediated learning process. This work draws a panorama of the of Brazilian scientific production on the subject by presenting a bibliometric study joint to a systematic literature review of the studies published in Brazilian journals in the last 10 years. The analyzes revealed that there are few studies on MOOCs in Brazil and that the researchers do not publish frequently about this subject. There are few Brazilian research groups on MOOCs, but that interinstitutional partnerships are common. Finally, the Brazilian research on MOOCs is recent, lacks consolidation but demands new studies about MOOCs. © 2019, Associacao Iberica de Sistemas e Tecnologias de Informacao. All rights reserved.",2,2,,,,,,,,,,
3605778,Street Lighting Management and Performance Evaluation: Opportunities and Challenges,"Street lighting aims to contribute to the well-being and safety of citizens, and Performance Evaluation emerges as a tool to aid them in their management process. This study aims to explore what the literature offers on performance evaluation in street lighting management, in order to develop knowledge in the researchers, and clearly presenting research opportunities. In this regard, a Bibliographic Portfolio is composed from the most relevant scientific publications; Bibliometrics and a Systematic Review were performed as well. The process guided by the instrument of intervention, called ProKnow-C, presented research gaps and opportunities on the topic in question.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606312,Designing security intelligent agent for petrol theft prevention,"Automotive industry has increased exponentially in recent years, and the number of car drivers has increased in the street as well, that lead to the increasing demand for using fuel stations. The increasing demand causes an increase of theft cases in the fuel stations particularly customers filling their cars and not paying for it. Although, there are several anti-petrol theft initiatives which include the use of Closed-Circuit Television Cameras (CCTV) to recognize vehicle number plates or people's faces. However, the record shows that existing methods for detecting petrol theft are less ineffective and time-consuming as it has been delayed in detecting the offenders and it is not a good measure to deter offenders as it is weak to be precise on evidence/mapping features. In this paper, Media Access Control (MAC) address detection of mobile devices used for preventing the petrol theft. Mac addresses are extracted from the customer mobile devices to develop a framework that can prevent and detect petrol theft. Also, car plate number is captured as well to develop this framework. © 2019 IEEE.",2,2,,,,,,,,,,
3592050,Performance of Machine Learning Algorithms in Predicting Game Outcome from Drafts in Dota 2,"In this paper we suggest the first systematic review and compare performance of most frequently used machine learning algorithms for prediction of the match winner from the teams' drafts in Dota 2 computer game. Although previous research attempted this task with simple models, weve made several improvements in our approach aiming to take into account interactions among heroes in the draft. For that purpose we've tested the following machine learning algorithms: Naive Bayes classifier, Logistic Regression and Gradient Boosted Decision Trees. We also introduced Factorization Machines for that task and got our best results from them. Besides that, we found that model's prediction accuracy depends on skill level of the players. We've prepared publicly available dataset which takes into account shortcomings of data used in previous research and can be used further for algorithms development, testing and benchmarking.",2,2,,,,,,,,,,
3606746,"Evaluation of unique identifiers used as keys to match identical publications in Pure and SciVal - a case study from health science [version 2; referees: 2 approved, 1 approved with reservations]","Unique identifiers (UID) are seen as an effective key to match identical publications across databases or identify duplicates in a database. The objective of the present study is to investigate how well UIDs work as match keys in the integration between Pure and SciVal, based on a case with publications from the health sciences. We evaluate the matching process based on information about coverage, precision, and characteristics of publications matched versus not matched with UIDs as the match keys. We analyze this information to detect errors, if any, in the matching process. As an example we also briefly discuss how publication sets formed by using UIDs as the match keys may affect the bibliometric indicators number of publications, number of citations, and the average number of citations per publication. The objective is addressed in a literature review and a case study. The literature review shows that only a few studies evaluate how well UIDs work as a match key. From the literature we identify four error types: Duplicate digital object identifiers (DOI), incorrect DOIs in reference lists and databases, DOIs not registered by the database where a bibliometric analysis is performed, and erroneous optical or special character recognition. The case study explores the use of UIDs in the integration between the databases Pure and SciVal. Specifically journal publications in English are matched between the two databases. We find all error types except erroneous optical or special character recognition in our publication sets. In particular the duplicate DOIs constitute a problem for the calculation of bibliometric indicators as both keeping the duplicates to improve the reliability of citation counts and deleting them to improve the reliability of publication counts will distort the calculation of average number of citations per publication. The use of UIDs as a match key in citation linking is implemented in many settings, and the availability of UIDs may become critical for the inclusion of a publication or a database in a bibliometric analysis. © 2016 Madsen HH et al.",2,2,,,,,,,,,,
3606956,An exploratory analysis of PubMed's free full-text limit on citation retrieval for clinical questions,"Objective: The research sought to determine (1) how use of the PubMed free full-text (FFT) limit affects citation retrieval and (2) how use of the FFT limit impacts the types of articles and levels of evidence retrieved. Methods: Four clinical questions based on a research agenda for physical therapy were searched in PubMed both with and without the use of the FFT limit. Retrieved citations were examined for relevancy to each question. Abstracts of relevant citations were reviewed to determine the types of articles and levels of evidence. Descriptive analysis was used to compare the total number of citations, number of relevant citations, types of articles, and levels of evidence both with and without the use of the FFT limit. Results: Across all 4 questions, the FFT limit reduced the number of citations to 11.1% of the total number of citations retrieved without the FFT limit. Additionally, high-quality evidence such as systematic reviews and randomized controlled trials were missed when the FFT limit was used. Conclusions: Health sciences librarians play a key role in educating users about the potential impact the FFT limit has on the number of citations, types of articles, and levels of evidence retrieved.",2,2,,,,,,,,,,
3590758,Use of metrics to quantify IMRT and VMAT treatment plan complexity: A systematic review and perspectives,"Purpose: Fixed-field intensity modulated radiation therapy (FF-IMRT) or volumetric modulated arc therapy (VMAT) beams complexity is due to fluence fluctuation. Pre-treatment Quality Assurance (PTQA) failure could be linked to it. Several plan complexity metrics (PCM) have been published to quantify this complexity but in a heterogeneous formalism. This review proposes to gather different PCM and to discuss their eventual PTQA failure identifier abilities. Methods and materials: A systematic literature search and outcome extraction from MEDLINE/PubMed (National Center for Biotechnology Information, NCBI) was performed. First, a list and a synthesis of available PCM is made in a homogeneous formalism. Second, main results relying on the link between PCM and PTQA results but also on other uses are listed. Results: A total of 163 studies were identified and n = 19 were selected after inclusion and exclusion criteria application. Difference is made between fluence and degree of freedom (DOF)-based PCM. Results about the PCM potential as PTQA failure identifier are described and synthesized. Others uses are also found in quality, big data, machine learning and audit procedure. Conclusions: A state of the art is made thanks to this homogeneous PCM classification. For now, PCM should be seen as a planning procedure quality indicator although PTQA failure identifier results are mitigated. However limited clinical use seems possible for some cases. Yet, addressing the general PTQA failure prediction case could be possible with the big data or machine learning help.",2,2,,,,,,,,,,
3606163,,,2,2,,,,,,,,,,
410379,Bibliometric analysis of ecosystem monitoring-related research in Africa: implications for ecological stewardship and scientific collaboration,"Regional ecosystem monitoring is a central form of knowledge sharing and collaboration amongst scientists and decision makers on environmental health, land use change, and science-policy development. Despite the proliferation of such research networks on long-term monitoring on many continents, little has been achieved in Africa. This study aims to assess and examine the spatiotemporal trend and categorical patterns in ecosystem monitoring-related research in Africa for the benefits of conserving biodiversity and sustaining natural resource sectors for well-being and livelihood security, environmental planning, and ecological stewardship. A systematic review was conducted using bibliometric tools. Based on a set of search terms and peer-reviewed publications retrieved from various ecosystem monitoring networks and journal databases, further analysis was conducted using social network approaches, mapping tools, and content analysis. About 1442 scientific publications on ecosystem monitoring and related research were documented from 1987 to 2014 mostly published in English. The number of publication increased progressively since 1992 after the Convention on Biodiversity was signed and this trend peaked till 2008. South African Journal of Science was the most leading journal and Nature the most cited. Internationally coauthored and collaborative articles represented majority of the findings with the United Kingdom at the central position in the research network due to colonial relationships. Regional collaboration amongst countries is limited owing to language barriers and other institutional constraints such as funding and short-term projects. These findings have implication for prioritizing national and regional policies toward biodiversity science and its contribution to human well-being, food security, and global change responses.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605798,Systematic review of the Spanish production about academic performance between 1980 and 2011,"Low Academic performance is a research problem of great social impact. However, scientific findings are not having an impact in terms of improvements or on educational policies. In this paper, our goals were to identify, organize, analyze and draw conclusions regarding Spanish academic performance in order to visualize the problems and identify areas for future research. This was carried out as a six-step procedure, in which methodological procedures using synthesis and bibliometric research were combined. Publications were identified in four Spanish databases; the data was then analyzed and coded under nine indicators: title, year, type of paper, publisher, author, number of authors, institution, region and topic. The results show steadily increasing production (1595 references), but disperse in terms of the huge number of published authors, most with a single paper, and of the places where they were published. The topics most widely addressed were explanatory models, diagnosis and treatment, followed by the factors and variables that determined the high or low academic achievement and, thirdly, studies of legislation and other performance-related psychological and educational variables. This study is a synthesis of production about academic performance in Spain and is a first step towards further synthesis research, to identify best practices for the exercise of ""evidence-based practices"", and other research problems.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606100,Research articles on volunteering in biomedical journals: a MEDLINE-based bibliometric analysis,"Objective: Volunteering, an important aspect of society, is a multidisciplinary issue. However, there few are extensive surveys examining the trend and scope of research on volunteering in biomedical areas. Methods: Publications indexed with the Medical Subject Headings “volunteers” or “hospital volunteers” were downloaded from MEDLINE. We excluded publications indexed with “healthy volunteers” from the analysis. Results: A total 3555 research articles on volunteering were found in 1283 journals, through the end of 2016. The number of publications increased gradually from 1 article in 1953 to 254 articles in 2016. Only 51 journals had published 10 or more articles on this topic. Research articles on volunteering were published in journals with 110 specialties and were most often in journals related to public health, nursing, and health services. The largest proportion of articles was related to psychology. Although 10,853 authors were identified in 3555 articles, only eight authors have published more than 10 research articles on volunteering. Conclusion: Research interest in volunteering in biomedical areas has been growing in recent decades, but the total number of publications on volunteering remains relatively small. © The Author(s) 2020.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605553,Financial technology: a review of extant literature,"Purpose This paper aims to undertake a thematic review of academic papers on financial technology (FinTech) to identify three broad categories for the purpose of classifying extant literature. The paper summarizes the research and findings in this emerging field. Thereafter, it identifies the gaps and provides directions for further research. Simultaneously, the paper collates technical terms related to FinTech that appear repeatedly in each category and explains them. Finally, the study highlights the lessons that growing FinTech firms and their regulators can learn from the experiences of their counterparts across the globe. Design/methodology/approach A systematic review of literature consisting of 130 studies (social science research network [SSRN]-29 papers, Scopus-81, other sources-20) on FinTech is carried out in this thematic paper. Findings This thematic paper divides FinTech into three themes, i.e. financial industry, innovation/technology and law/regulation. The paper suggests that a thorough impact of FinTech on various stakeholders can be understood using three dimensions, namely, consumers, market players and regulatory front. It is noted that FinTech is in its nascent phase and is undergoing continuous development and implementation through product and process innovation, disruption and transformation. Originality/value The paper is believed to add value to the understanding of FinTech in light of the emerging threats and opportunities for its various stakeholders.",2,2,,,,,,,,,,
3606288,Effectiveness of non-pharmacological and non-surgical interventions for rheumatoid arthritis: an umbrella review,"OBJECTIVE: This umbrella review aimed to determine the effectiveness of non-pharmacological and non-surgical interventions on the impact of rheumatoid arthritis. INTRODUCTION: Patients with rheumatoid arthritis have identified seven major domains of the impact of disease: pain, functional disability, fatigue, sleep, coping, emotional well-being and physical well-being. This impact persists in many patients even after inflammatory remission is achieved, requiring the need for adjunctive interventions targeting the uncontrolled domains of disease impact. Several systematic reviews have addressed non-pharmacologic interventions, but there is still uncertainty about their effectiveness due to scarce or conflicting results or significant methodological flaws. INCLUSION CRITERIA: This review included studies of adult patients with rheumatoid arthritis in any context. Quantitative systematic reviews, with or without meta-analysis, that examined the effectiveness of non-pharmacological and non-surgical interventions of any form, duration, frequency and intensity, alone or in combination with other interventions designed to reduce the impact of disease, were considered. The outcomes were pain, functional disability, fatigue, emotional well-being, sleep, coping, physical well-being and global impact of disease. METHODS: A comprehensive search strategy for 13 bibliometric databases and gray literature was developed. Critical appraisal of eight systematic reviews was conducted independently by two reviewers, using the Joanna Briggs Institute critical appraisal checklist for systematic reviews and research syntheses. Data extraction was performed independently by two reviewers using a standard Joanna Briggs Institute data extraction tool, and data were summarized using a tabular format with supporting text. RESULTS: Eight systematic reviews were included in this umbrella review, with a total of 91 randomized controlled trials and nine observational studies (6740 participants). Four systematic reviews examined the effects of multicomponent or single exercise/physical activity interventions, two examined the effects of hydrotherapy/balneotherapy, two examined the effects of psychosocial interventions, and one examined the effects of custom orthoses for the foot and ankle. Multicomponent or single exercise/physical activity interventions, psychosocial interventions and custom orthoses appeared to be effective in improving pain and functional disability. Fatigue also improved with the implementation of multicomponent or single exercise/physical activity interventions and psychosocial interventions. Only exercise/physical activity interventions appeared to be effective in reducing the global impact of disease and quality of life. None of the included systematic reviews reported on emotional well-being, sleep, coping or physical well-being as an outcome measure. Other types of interventions were not sufficiently studied, and their effectiveness is not yet established. CONCLUSIONS: Of the included interventions, only multicomponent or single exercise/physical activity interventions, psychosocial interventions and custom orthoses seem to reduce the impact of rheumatoid arthritis. Future evidence should be sought and synthesized in the domains identified as knowledge gaps, namely, emotional well-being, sleep, coping and physical well-being. Further examination of the effects of interventions that have not been assessed sufficiently is suggested in order to establish their effectiveness so decisions and recommendations can be made.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
